,UserID,Buy_ticket,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,number_of_adults,Daily_Avg_mins_spend_on_traveling_page
8687,1008688,No,220.0,Mobile,41030.0,3,3,Historical site,81.0,2859.0,1.0,No,27.0,No,4.0,1.0,1.0
8688,1008689,Yes,234.0,Mobile,33080.0,9,3,Historical site,98.0,1088.0,1.0,No,17.0,No,3.0,0.0,1.0
8689,1008690,Yes,176.0,Mobile,13696.0,7,1,Beach,79.0,2477.0,1.0,Yes,34.0,Yes,1.0,0.0,1.0
8690,1008691,No,276.0,Mobile,44314.0,10,4,Trekking,71.0,5676.0,1.0,Yes,18.0,No,1.0,1.0,10.0
8691,1008692,No,244.0,Mobile,10888.0,20,3,Beach,97.0,4209.0,1.0,No,23.0,No,1.0,1.0,10.0
8692,1008693,No,258.0,Mobile,51804.0,4,3,Beach,71.0,9719.0,2.0,Yes,17.0,No,4.0,3.0,9.0
8693,1008694,No,221.0,Mobile,20730.0,7,3,Beach,67.0,2067.0,3.0,No,25.0,No,2.0,0.0,11.0
8694,1008695,No,284.0,Mobile,27409.0,7,4,Historical site,82.0,4291.0,5.0,Yes,32.0,Yes,3.0,1.0,16.0
8695,1008696,No,273.0,Mobile,7675.0,16,2,Other,47.0,4791.0,0.0,Yes,15.0,No,4.0,0.0,4.0
8696,1008697,No,348.0,Mobile,19470.0,25,2,Beach,102.0,5918.0,0.0,No,20.0,No,4.0,2.0,10.0
8697,1008698,No,276.0,Laptop,42462.0,2,1,Trekking,101.0,3898.0,1.0,No,26.0,Yes,4.0,0.0,10.0
8698,1008699,No,303.0,Mobile,39800.0,1,4,Beach,108.0,16575.125,2.0,No,17.0,No,1.0,1.0,22.0
8699,1008700,No,206.0,Mobile,16880.0,1,2,Beach,95.0,2938.0,1.0,Yes,17.0,No,3.0,1.0,1.0
8700,1008701,No,209.0,Mobile,17891.0,2,2,Historical site,101.0,6508.0,0.0,No,25.0,No,2.0,0.0,9.0
8701,1008702,No,366.0,Laptop,4104.0,22,3,Historical site,62.0,16575.125,3.0,No,22.0,No,2.0,1.0,24.0
8702,1008703,No,341.0,Mobile,5954.0,1,4,Beach,84.0,5045.0,2.0,No,19.0,No,4.0,1.0,10.0
8703,1008704,Yes,260.0,Mobile,33856.0,16,4,Trekking,94.0,2318.0,1.0,Yes,32.0,Yes,2.0,1.0,5.0
8704,1008705,Yes,430.0,Mobile,40678.0,24,2,Beach,108.0,2592.0,1.0,No,22.0,No,4.0,0.0,5.0
8705,1008706,No,273.0,Mobile,11729.0,17,2,Other,43.0,5512.0,2.0,No,23.0,No,3.0,2.0,12.0
8706,1008707,No,320.0,Mobile,11799.0,8,3,Other,58.0,4399.0,5.0,No,27.0,Yes,3.0,1.0,14.0
8707,1008708,No,318.0,Mobile,48871.0,6,3,Historical site,90.0,13352.0,9.0,No,21.0,No,2.0,1.0,18.0
8708,1008709,No,243.0,Mobile,37777.0,10,2,Historical site,98.0,6593.0,2.0,Yes,22.0,No,4.0,1.0,8.0
8709,1008710,No,265.0,Mobile,25729.0,3,1,Historical site,82.0,8113.0,3.0,Yes,22.0,No,3.0,0.0,9.0
8710,1008711,No,243.0,Mobile,16491.0,4,3,Historical site,73.0,3987.0,8.0,No,15.0,No,2.0,1.0,4.0
8711,1008712,No,204.0,Laptop,38369.0,6,3,Other,66.0,2550.0,0.0,No,26.0,No,1.0,1.0,8.0
8712,1008713,No,342.0,Laptop,45404.0,1,4,Historical site,54.0,5407.0,4.0,No,15.0,No,3.0,0.0,12.0
8713,1008714,No,256.0,Mobile,7607.0,10,4,Other,54.0,5497.0,1.0,No,18.0,No,2.0,0.0,10.0
8714,1008715,No,216.0,Laptop,27414.0,1,2,Beach,54.0,6844.0,1.0,Yes,23.0,No,3.0,1.0,7.0
8715,1008716,Yes,229.0,Laptop,26118.0,24,3,Trekking,48.0,1098.0,1.0,No,23.0,No,4.0,0.0,1.0
8716,1008717,No,303.0,Mobile,43795.0,21,4,Beach,36.0,5747.0,6.0,No,26.0,No,3.0,1.0,10.0
8717,1008718,No,211.0,Mobile,47393.0,2,4,Trekking,47.0,2234.0,1.0,No,22.0,No,3.0,1.0,6.0
8718,1008719,No,258.0,Laptop,25730.0,22,4,Other,98.0,5752.0,1.0,Yes,24.0,No,2.0,0.0,16.0
8719,1008720,Yes,214.0,Mobile,51629.0,13,2,Other,93.0,9861.0,3.0,Yes,20.0,No,4.0,0.0,6.0
8720,1008721,No,365.0,Mobile,40922.0,14,4,Trekking,72.0,5474.0,8.0,No,24.0,No,3.0,1.0,16.0
8721,1008722,No,424.0,Mobile,50509.0,11,5,Other,98.0,5391.0,4.0,No,23.0,No,3.0,1.0,6.0
8722,1008723,No,298.0,Mobile,30348.0,9,2,Historical site,93.0,5163.0,1.0,No,30.0,Yes,4.0,1.0,10.0
8723,1008724,No,296.0,Laptop,48797.0,8,3,Historical site,67.0,2140.0,1.0,Yes,26.0,No,3.0,1.0,20.0
8724,1008725,No,440.0,Mobile,21182.0,21,3,Beach,75.0,16575.125,4.0,Yes,16.0,No,3.0,1.0,29.0
8725,1008726,Yes,243.0,Laptop,8342.0,5,2,Beach,59.0,2442.0,3.0,Yes,23.0,No,1.0,0.0,8.0
8726,1008727,No,295.0,Mobile,42219.0,9,2,Beach,77.0,4781.0,2.0,No,22.0,No,4.0,2.0,10.0
8727,1008728,No,375.0,Laptop,37247.0,2,1,Beach,53.0,16575.125,3.0,No,25.0,No,4.0,0.0,28.0
8728,1008729,No,326.0,Mobile,14677.0,12,4,Other,88.0,5099.0,3.0,Yes,20.0,No,3.0,2.0,14.0
8729,1008730,Yes,213.0,Laptop,46799.0,22,3,Trekking,65.0,2869.0,1.0,No,24.0,No,1.0,0.0,1.0
8730,1008731,No,271.0,Mobile,23873.0,18,4,Historical site,74.0,5568.0,0.0,No,19.0,No,4.0,1.0,6.0
8731,1008732,No,215.0,Mobile,38614.0,16,3,Historical site,61.0,2153.0,1.0,No,21.0,No,3.0,0.0,5.0
8732,1008733,No,245.0,Mobile,34171.0,3,2,Historical site,56.0,3075.0,1.0,Yes,19.0,No,4.0,1.0,4.0
8733,1008734,No,273.0,Mobile,47289.0,9,4,Beach,74.0,2821.0,1.0,No,27.0,Yes,2.0,0.0,5.0
8734,1008735,No,261.0,Mobile,32799.0,1,3,Other,43.0,9894.0,1.0,No,26.0,Yes,1.0,0.0,14.0
8735,1008736,No,259.0,Mobile,43371.0,13,4,Historical site,44.0,8635.0,1.0,No,27.0,No,3.0,1.0,9.0
8736,1008737,No,202.0,Mobile,5500.0,1,3,Historical site,107.0,2878.0,0.0,No,23.0,No,4.0,0.0,8.0
8737,1008738,No,229.0,Mobile,4766.0,1,3,Beach,100.0,5381.0,0.0,No,15.0,No,1.0,1.0,6.0
8738,1008739,No,243.0,Mobile,40113.0,15,4,Historical site,42.0,6670.0,5.0,No,27.0,No,2.0,1.0,9.0
8739,1008740,No,241.0,Laptop,39379.0,1,3,Beach,53.0,5009.0,1.0,No,26.0,Yes,2.0,0.0,10.0
8740,1008741,Yes,222.0,Mobile,49151.0,17,3,Trekking,41.0,2379.0,5.0,No,16.0,No,1.0,1.0,6.0
8741,1008742,No,293.0,Mobile,49150.0,1,3,Beach,64.0,2866.0,4.0,No,20.0,No,1.0,0.0,20.0
8742,1008743,No,266.0,Mobile,42846.0,7,4,Beach,67.0,5213.0,1.0,Yes,21.0,No,4.0,0.0,10.0
8743,1008744,No,211.0,Mobile,33394.0,9,3,Other,54.0,4111.0,1.0,No,21.0,No,1.0,0.0,7.0
8744,1008745,No,245.0,Mobile,48062.0,5,4,Beach,61.0,9687.0,8.0,No,35.0,Yes,2.0,0.0,8.0
8745,1008746,Yes,242.0,Laptop,26396.0,26,4,Other,66.0,5629.0,1.0,Yes,18.0,No,3.0,0.0,10.0
8746,1008747,Yes,407.0,Mobile,40887.0,24,4,Beach,74.0,10451.0,6.0,Yes,18.0,No,2.0,0.0,15.0
8747,1008748,No,416.0,Mobile,5433.0,9,2,Beach,79.0,2904.0,3.0,No,15.0,No,3.0,2.0,9.0
8748,1008749,No,260.0,Laptop,45608.0,7,2,Beach,45.0,5971.0,1.0,No,32.0,Yes,3.0,3.0,9.0
8749,1008750,No,332.0,Mobile,20099.0,11,3,Beach,39.0,7517.0,1.0,No,29.0,No,2.0,1.0,10.0
8750,1008751,No,294.0,Laptop,50549.0,1,4,Other,97.0,3000.0,0.0,Yes,19.0,No,2.0,1.0,7.0
8751,1008752,No,422.0,Mobile,6627.0,26,4,Trekking,74.0,16575.125,4.0,Yes,26.0,No,1.0,1.0,33.0
8752,1008753,No,239.0,Mobile,44665.0,2,1,Historical site,64.0,1139.0,1.0,Yes,16.0,No,3.0,3.0,1.0
8753,1008754,No,302.0,Mobile,4172.0,15,4,Other,89.0,13352.0,0.0,No,17.0,No,1.0,0.0,21.0
8754,1008755,No,318.0,Mobile,11733.0,23,2,Beach,49.0,4343.0,1.0,No,20.0,No,4.0,0.0,20.0
8755,1008756,No,236.0,Mobile,24407.0,10,3,Historical site,44.0,11042.0,4.0,No,30.0,Yes,3.0,1.0,13.0
8756,1008757,No,417.0,Mobile,5507.0,10,3,Historical site,80.0,4450.0,6.0,Yes,25.0,No,4.0,0.0,9.0
8757,1008758,No,186.0,Mobile,26990.0,1,2,Beach,56.0,4629.0,1.0,No,21.0,No,2.0,0.0,4.0
8758,1008759,No,182.0,Mobile,19996.0,12,2,Other,84.0,2657.0,1.0,No,20.0,No,3.0,0.0,5.0
8759,1008760,No,304.0,Laptop,24224.0,11,3,Trekking,78.0,6331.0,1.0,No,18.0,No,1.0,1.0,10.0
8760,1008761,No,312.0,Mobile,15552.0,2,2,Other,96.0,5688.0,3.0,No,21.0,No,3.0,1.0,15.0
8761,1008762,No,191.0,Mobile,10826.0,2,3,Trekking,90.0,2197.0,4.0,No,23.0,No,3.0,0.0,6.0
8762,1008763,No,237.0,Mobile,31891.0,1,2,Historical site,84.0,3752.0,1.0,No,24.0,No,3.0,0.0,12.0
8763,1008764,No,199.0,Mobile,34201.0,2,1,Other,67.0,3984.0,6.0,Yes,31.0,No,3.0,1.0,7.0
8764,1008765,No,356.0,Mobile,41304.0,25,3,Historical site,93.0,8644.0,2.0,No,29.0,Yes,2.0,0.0,25.0
8765,1008766,No,258.0,Mobile,45958.0,1,2,Historical site,68.0,2015.0,1.0,No,18.0,No,3.0,3.0,1.0
8766,1008767,No,291.0,Mobile,46243.0,1,4,Beach,95.0,4446.0,0.0,No,26.0,No,1.0,2.0,16.0
8767,1008768,No,245.0,Mobile,40395.0,2,2,Beach,61.0,3073.0,0.0,No,27.0,No,3.0,1.0,3.0
8768,1008769,No,297.0,Laptop,17789.0,6,4,Beach,78.0,5325.0,2.0,No,19.0,No,4.0,1.0,10.0
8769,1008770,No,319.0,Mobile,19498.0,18,4,Beach,45.0,5414.0,6.0,Yes,28.0,No,3.0,1.0,9.0
8770,1008771,No,318.0,Mobile,22480.0,1,3,Beach,81.0,2793.0,3.0,No,25.0,Yes,1.0,1.0,12.0
8771,1008772,No,362.0,Mobile,40681.0,1,1,Historical site,107.0,11966.0,0.0,No,25.0,No,1.0,2.0,14.0
8772,1008773,No,273.0,Mobile,52153.0,11,4,Historical site,49.0,2669.0,7.0,Yes,17.0,No,3.0,1.0,5.0
8773,1008774,No,175.0,Mobile,20342.0,1,2,Beach,72.0,3383.0,0.0,No,21.0,No,4.0,0.0,4.0
8774,1008775,No,272.0,Mobile,48828.0,9,4,Historical site,60.0,5107.0,1.0,No,31.0,No,2.0,0.0,10.0
8775,1008776,No,259.0,Mobile,17538.0,15,2,Historical site,99.0,4887.0,0.0,Yes,16.0,No,1.0,1.0,10.0
8776,1008777,No,245.0,Mobile,9357.0,29,4,Beach,56.0,2848.0,1.0,No,20.0,No,3.0,0.0,6.0
8777,1008778,No,311.0,Mobile,19009.0,1,4,Beach,92.0,2411.0,8.0,No,30.0,No,3.0,2.0,8.0
8778,1008779,No,248.0,Mobile,8193.0,1,4,Historical site,78.0,2278.0,0.0,No,19.0,No,2.0,1.0,3.0
8779,1008780,No,304.0,Mobile,4068.0,24,1,Beach,56.0,4114.0,7.0,No,18.0,No,1.0,0.0,18.0
8780,1008781,No,289.0,Mobile,7047.0,10,3,Historical site,105.0,13215.0,3.0,No,23.0,No,1.0,1.0,20.0
8781,1008782,No,244.0,Mobile,28041.0,1,4,Other,54.0,10431.0,1.0,No,22.0,No,3.0,2.0,14.0
8782,1008783,No,285.0,Mobile,5639.0,10,3,Beach,52.0,13748.0,1.0,Yes,33.0,Yes,1.0,1.0,16.0
8783,1008784,No,200.0,Mobile,48381.0,8,2,Other,89.0,4916.0,0.0,Yes,30.0,Yes,2.0,1.0,6.0
8784,1008785,No,401.0,Mobile,20484.0,29,4,Beach,49.0,3492.0,2.0,No,21.0,No,2.0,2.0,16.0
8785,1008786,No,341.0,Mobile,36299.0,1,3,Historical site,45.0,2444.0,6.0,Yes,16.0,No,3.0,0.0,6.0
8786,1008787,No,161.0,Mobile,17541.0,5,1,Historical site,66.0,2389.0,1.0,Yes,15.0,No,4.0,0.0,2.0
8787,1008788,No,300.0,Mobile,3684.0,9,3,Beach,95.0,16575.125,2.0,No,20.0,No,3.0,0.0,21.0
8788,1008789,Yes,180.0,Laptop,22334.0,9,3,Other,41.0,1793.0,1.0,No,28.0,No,1.0,1.0,1.0
8789,1008790,No,273.0,Mobile,19502.0,3,3,Historical site,98.0,7652.0,0.0,No,29.0,No,3.0,2.0,10.0
8790,1008791,No,274.0,Laptop,24083.0,4,2,Beach,101.0,5138.0,7.0,No,22.0,No,2.0,3.0,18.0
8791,1008792,No,428.0,Mobile,23349.0,1,4,Beach,62.0,6314.0,1.0,No,25.0,Yes,1.0,1.0,13.0
8792,1008793,Yes,224.0,Mobile,38225.0,1,4,Historical site,43.0,4798.0,9.0,Yes,24.0,No,2.0,3.0,4.0
8793,1008794,No,327.0,Mobile,10503.0,2,3,Beach,64.0,16575.125,5.0,No,20.0,No,1.0,0.0,24.0
8794,1008795,Yes,425.0,Mobile,10857.0,7,2,Trekking,83.0,2342.0,8.0,No,18.0,No,4.0,1.0,14.0
8795,1008796,No,316.0,Mobile,20376.0,28,4,Beach,71.0,13577.0,0.0,No,26.0,Yes,3.0,1.0,21.0
8796,1008797,No,261.0,Mobile,24647.0,28,3,Other,104.0,6715.0,1.0,No,31.0,Yes,4.0,2.0,8.0
8797,1008798,No,275.0,Mobile,10541.0,15,4,Other,96.0,5412.0,1.0,No,34.0,Yes,1.0,1.0,15.0
8798,1008799,No,316.0,Mobile,32560.0,3,3,Beach,63.0,8949.0,2.0,No,18.0,No,3.0,1.0,14.0
8799,1008800,No,244.0,Mobile,18518.0,2,3,Trekking,85.0,2444.0,1.0,No,21.0,No,4.0,0.0,4.0
8800,1008801,No,271.0,Mobile,40116.0,26,4,Beach,35.0,8841.0,1.0,Yes,28.0,No,3.0,0.0,9.0
8801,1008802,No,293.0,Mobile,12078.0,10,2,Beach,108.0,5351.0,1.0,No,15.0,No,3.0,1.0,10.0
8802,1008803,Yes,384.0,Laptop,30738.0,1,4,Beach,106.0,6738.0,7.0,No,16.0,No,4.0,2.0,12.0
8803,1008804,No,280.0,Mobile,39206.0,11,4,Other,111.0,6658.0,4.0,No,17.0,No,1.0,1.0,8.0
8804,1008805,No,347.0,Mobile,13098.0,20,3,Beach,61.0,4853.0,8.0,No,20.0,No,3.0,0.0,8.0
8805,1008806,No,307.0,Mobile,46276.0,2,4,Beach,61.0,2819.0,2.0,No,21.0,No,4.0,0.0,8.0
8806,1008807,No,273.0,Laptop,41977.0,18,4,Beach,86.0,5697.0,1.0,Yes,22.0,No,4.0,2.0,10.0
8807,1008808,No,306.0,Mobile,41796.0,2,4,Historical site,107.0,2008.0,2.0,No,20.0,No,2.0,3.0,20.0
8808,1008809,No,267.0,Mobile,10056.0,1,4,Beach,68.0,2988.0,1.0,No,15.0,No,4.0,1.0,4.0
8809,1008810,No,228.0,Mobile,48235.0,13,2,Other,55.0,4029.0,4.0,Yes,22.0,No,1.0,1.0,10.0
8810,1008811,No,224.0,Mobile,16383.0,28,4,Historical site,77.0,3789.0,1.0,No,25.0,No,2.0,0.0,5.0
8811,1008812,Yes,380.0,Mobile,14362.0,28,3,Other,50.0,10859.0,4.0,Yes,21.0,No,2.0,1.0,20.0
8812,1008813,No,301.0,Mobile,25280.0,24,1,Other,66.0,12037.0,0.0,No,16.0,No,1.0,1.0,21.0
8813,1008814,No,238.0,Mobile,11385.0,5,3,Historical site,80.0,9940.0,0.0,No,29.0,No,2.0,0.0,10.0
8814,1008815,No,198.0,Mobile,40848.0,5,3,Other,39.0,2972.0,0.0,No,25.0,No,4.0,0.0,5.0
8815,1008816,No,280.0,Laptop,30951.0,23,2,Historical site,51.0,2574.0,4.0,No,26.0,No,3.0,1.0,17.0
8816,1008817,No,298.0,Mobile,21461.0,6,1,Historical site,54.0,10000.0,4.0,No,18.0,No,1.0,1.0,9.0
8817,1008818,No,207.0,Mobile,5435.0,4,3,Beach,97.0,6148.0,1.0,Yes,32.0,Yes,2.0,1.0,6.0
8818,1008819,No,372.0,Laptop,35808.0,2,3,Historical site,70.0,5401.0,2.0,No,25.0,No,4.0,0.0,17.0
8819,1008820,No,265.0,Mobile,21991.0,8,3,Historical site,92.0,4409.0,2.0,No,24.0,No,1.0,0.0,6.0
8820,1008821,Yes,317.0,Mobile,38620.0,1,2,Beach,118.0,6060.0,10.0,Yes,28.0,No,1.0,0.0,8.0
8821,1008822,No,372.0,Laptop,9805.0,8,1,Beach,76.0,5191.0,1.0,No,34.0,Yes,4.0,1.0,18.0
8822,1008823,Yes,292.0,Mobile,48103.0,2,2,Other,110.0,2148.0,6.0,Yes,30.0,No,2.0,0.0,11.0
8823,1008824,No,261.0,Laptop,48763.0,3,4,Beach,74.0,2965.0,1.0,Yes,26.0,No,3.0,0.0,14.0
8824,1008825,No,213.0,Mobile,20733.0,2,1,Historical site,50.0,3527.0,9.0,No,26.0,No,4.0,1.0,11.0
8825,1008826,No,246.0,Laptop,35215.0,2,2,Beach,99.0,3117.0,1.0,No,24.0,No,3.0,0.0,14.0
8826,1008827,No,452.0,Mobile,46386.0,3,3,Historical site,99.0,2731.0,4.0,Yes,40.0,Yes,1.0,3.0,19.0
8827,1008828,No,232.0,Mobile,47573.0,24,1,Beach,81.0,2750.0,3.0,No,38.0,Yes,2.0,1.0,2.0
8828,1008829,No,291.0,Laptop,7600.0,23,3,Beach,64.0,9583.0,0.0,No,32.0,Yes,2.0,0.0,16.0
8829,1008830,No,275.0,Mobile,45519.0,27,3,Historical site,105.0,5287.0,6.0,No,24.0,No,2.0,2.0,24.0
8830,1008831,No,275.0,Mobile,28355.0,16,3,Historical site,104.0,2478.0,0.0,No,28.0,No,3.0,1.0,12.0
8831,1008832,No,232.0,Mobile,5394.0,15,2,Beach,74.0,4261.0,1.0,Yes,24.0,No,4.0,0.0,14.0
8832,1008833,No,239.0,Mobile,23498.0,26,1,Beach,55.0,2979.0,1.0,No,32.0,No,4.0,1.0,9.0
8833,1008834,No,261.0,Mobile,47155.0,19,2,Historical site,107.0,2717.0,1.0,No,25.0,No,3.0,1.0,10.0
8834,1008835,Yes,224.0,Mobile,3655.0,24,3,Beach,58.0,2088.0,5.0,Yes,33.0,No,2.0,0.0,7.0
8835,1008836,No,228.0,Mobile,48650.0,21,4,Beach,74.0,10038.0,3.0,No,32.0,No,3.0,1.0,18.0
8836,1008837,No,244.0,Mobile,11733.0,5,2,Beach,99.0,3353.0,0.0,Yes,23.0,No,4.0,2.0,11.0
8837,1008838,No,175.0,Mobile,39361.0,16,2,Historical site,118.0,2993.0,1.0,Yes,31.0,No,2.0,2.0,10.0
8838,1008839,No,403.0,Mobile,42712.0,2,4,Beach,97.0,15475.0,2.0,No,35.0,No,3.0,0.0,33.0
8839,1008840,No,298.0,Mobile,13030.0,2,3,Beach,59.0,3994.0,7.0,Yes,26.0,No,3.0,0.0,11.0
8840,1008841,No,193.0,Mobile,23598.0,11,2,Other,109.0,4069.0,0.0,No,28.0,No,4.0,1.0,8.0
8841,1008842,Yes,275.0,Mobile,42682.0,9,4,Beach,102.0,3472.0,9.0,No,41.0,Yes,2.0,0.0,14.0
8842,1008843,No,266.0,Mobile,14717.0,7,4,Beach,67.0,12056.0,0.0,No,27.0,No,3.0,0.0,18.0
8843,1008844,No,170.0,Mobile,13725.0,15,2,Beach,113.0,1299.0,1.0,No,35.0,No,4.0,0.0,0.0
8844,1008845,Yes,262.0,Mobile,24519.0,6,1,Historical site,99.0,3010.0,2.0,No,29.0,No,3.0,0.0,14.0
8845,1008846,No,411.0,Mobile,44913.0,5,3,Other,69.0,16575.125,4.0,No,25.0,No,4.0,1.0,30.0
8846,1008847,Yes,246.0,Laptop,39417.0,16,1,Beach,85.0,3984.0,3.0,Yes,39.0,Yes,2.0,0.0,15.0
8847,1008848,No,321.0,Mobile,24228.0,8,4,Other,66.0,6888.0,1.0,No,32.0,No,4.0,1.0,11.0
8848,1008849,No,341.0,Mobile,16732.0,7,4,Historical site,52.0,10297.0,4.0,No,32.0,No,4.0,1.0,28.0
8849,1008850,No,355.0,Mobile,24721.0,2,4,Other,104.0,16575.125,3.0,No,22.0,No,4.0,0.0,26.0
8850,1008851,No,253.0,Mobile,32395.0,2,3,Historical site,97.0,2552.0,4.0,No,24.0,No,4.0,0.0,15.0
8851,1008852,No,339.0,Mobile,51107.0,10,4,Other,62.0,6508.0,4.0,Yes,24.0,No,4.0,0.0,15.0
8852,1008853,No,229.0,Mobile,4427.0,9,2,Historical site,107.0,2253.0,3.0,No,28.0,No,1.0,0.0,13.0
8853,1008854,Yes,299.0,Mobile,31378.0,5,3,Trekking,78.0,2145.0,4.0,No,31.0,No,3.0,1.0,26.0
8854,1008855,Yes,188.0,Mobile,28492.0,1,3,Historical site,76.0,2358.0,4.0,Yes,24.0,No,1.0,1.0,14.0
8855,1008856,No,334.0,Mobile,44590.0,2,2,Historical site,93.0,2701.0,1.0,No,30.0,No,4.0,2.0,13.0
8856,1008857,Yes,383.0,Mobile,30471.0,3,2,Other,96.0,2750.0,3.0,Yes,27.0,No,3.0,0.0,5.0
8857,1008858,No,268.0,Mobile,31202.0,2,3,Other,107.0,2062.0,1.0,No,24.0,No,1.0,0.0,5.0
8858,1008859,No,278.0,Mobile,29856.0,5,4,Beach,98.0,3484.0,11.0,Yes,27.0,No,4.0,1.0,11.0
8859,1008860,No,254.0,Laptop,39985.0,1,3,Beach,60.0,5431.0,3.0,No,36.0,No,1.0,2.0,16.0
8860,1008861,No,270.0,Mobile,16287.0,4,2,Other,92.0,2007.0,1.0,No,26.0,No,3.0,1.0,4.0
8861,1008862,No,217.0,Mobile,43450.0,2,4,Beach,53.0,2409.0,3.0,No,26.0,No,4.0,1.0,5.0
8862,1008863,Yes,201.0,Mobile,47541.0,25,3,Beach,59.0,2352.0,3.0,No,35.0,No,3.0,0.0,7.0
8863,1008864,No,214.0,Laptop,34841.0,8,3,Beach,52.0,8789.0,3.0,No,32.0,No,4.0,0.0,17.0
8864,1008865,No,231.0,Laptop,25274.0,1,2,Historical site,69.0,4061.0,1.0,No,34.0,Yes,4.0,0.0,15.0
8865,1008866,Yes,313.0,Mobile,47641.0,12,3,Trekking,66.0,16575.125,2.0,No,28.0,No,4.0,0.0,27.0
8866,1008867,No,263.0,Mobile,37324.0,23,4,Other,91.0,4626.0,1.0,No,35.0,Yes,3.0,0.0,14.0
8867,1008868,No,289.0,Mobile,14328.0,19,2,Beach,97.0,3083.0,4.0,No,35.0,Yes,1.0,0.0,12.0
8868,1008869,No,353.0,Laptop,42439.0,5,4,Other,114.0,5821.0,6.0,Yes,34.0,Yes,3.0,0.0,19.0
8869,1008870,No,274.0,Mobile,43050.0,8,1,Beach,63.0,2322.0,1.0,No,30.0,No,4.0,0.0,3.0
8870,1008871,Yes,368.0,Mobile,21953.0,1,2,Beach,117.0,5442.0,11.0,Yes,26.0,No,4.0,0.0,32.0
8871,1008872,Yes,217.0,Mobile,50232.0,5,4,Trekking,62.0,3498.0,3.0,Yes,28.0,No,3.0,0.0,8.0
8872,1008873,No,344.0,Mobile,52122.0,1,5,Other,90.0,5517.0,5.0,Yes,43.0,Yes,3.0,1.0,9.0
8873,1008874,No,271.0,Mobile,38441.0,11,2,Historical site,100.0,9933.0,2.0,Yes,27.0,No,3.0,1.0,14.0
8874,1008875,No,203.0,Mobile,50541.0,23,3,Other,66.0,4217.0,9.0,Yes,33.0,No,3.0,1.0,8.0
8875,1008876,No,261.0,Laptop,18071.0,1,2,Beach,110.0,13509.0,1.0,Yes,28.0,No,3.0,0.0,20.0
8876,1008877,No,274.0,Laptop,29902.0,18,5,Beach,93.0,9138.0,1.0,No,42.0,Yes,4.0,1.0,13.0
8877,1008878,No,267.0,Mobile,40005.0,23,4,Historical site,53.0,4079.0,4.0,Yes,29.0,No,3.0,1.0,8.0
8878,1008879,No,244.0,Mobile,22977.0,7,4,Beach,68.0,5980.0,3.0,No,39.0,Yes,4.0,1.0,13.0
8879,1008880,No,288.0,Mobile,39078.0,1,4,Beach,65.0,6044.0,2.0,No,34.0,No,3.0,1.0,9.0
8880,1008881,No,250.0,Mobile,14997.0,1,3,Historical site,54.0,6231.0,1.0,Yes,38.0,Yes,2.0,1.0,16.0
8881,1008882,No,295.0,Laptop,22898.0,29,5,Beach,66.0,2450.0,3.0,No,23.0,No,4.0,0.0,14.0
8882,1008883,No,387.0,Mobile,34671.0,7,2,Historical site,63.0,16575.125,6.0,Yes,34.0,No,4.0,1.0,33.0
8883,1008884,No,456.0,Mobile,50283.0,25,3,Beach,115.0,7701.0,9.0,No,31.0,No,4.0,0.0,31.0
8884,1008885,No,284.0,Mobile,42848.0,8,3,Trekking,84.0,10147.0,2.0,No,22.0,No,2.0,3.0,22.0
8885,1008886,No,427.0,Mobile,29306.0,8,3,Historical site,48.0,14811.0,2.0,Yes,29.0,No,3.0,3.0,26.0
8886,1008887,No,276.0,Laptop,41875.0,11,3,Beach,106.0,6551.0,2.0,No,24.0,No,3.0,0.0,7.0
8887,1008888,No,352.0,Mobile,46920.0,7,3,Beach,75.0,9780.0,2.0,No,31.0,No,3.0,1.0,29.0
8888,1008889,No,270.0,Laptop,23279.0,1,3,Historical site,98.0,2253.0,6.0,No,27.0,No,4.0,1.0,10.0
8889,1008890,Yes,285.0,Mobile,11176.0,9,3,Historical site,97.0,3446.0,1.0,Yes,30.0,No,1.0,1.0,3.0
8890,1008891,No,456.0,Laptop,42927.0,1,1,Beach,70.0,5536.0,7.0,No,18.0,No,4.0,0.0,22.0
8891,1008892,No,222.0,Mobile,46537.0,2,3,Beach,100.0,2758.0,1.0,No,38.0,Yes,4.0,1.0,8.0
8892,1008893,No,246.0,Mobile,37914.0,1,4,Historical site,103.0,2552.0,1.0,No,34.0,No,2.0,0.0,9.0
8893,1008894,No,253.0,Mobile,19240.0,1,3,Beach,86.0,6282.0,1.0,No,34.0,No,2.0,2.0,14.0
8894,1008895,No,278.0,Mobile,4667.0,6,3,Beach,71.0,3107.0,3.0,No,32.0,No,2.0,0.0,14.0
8895,1008896,No,239.0,Mobile,26166.0,8,4,Beach,79.0,4480.0,3.0,No,33.0,Yes,4.0,0.0,13.0
8896,1008897,No,270.0,Mobile,27211.0,1,4,Other,55.0,4364.0,0.0,No,36.0,No,2.0,0.0,20.0
